original,wind_speed,wind_dir,unit,timestamp_str,timestamp_obj
METAR VASD 211200Z 11003KT 5000 FU SCT100 25/04 Q1015 NOSIG,3,110,KT,211200,2025-12-21 12:00:00.000000
METAR VASD 211200Z 11003KT 5000 FU SCT100 25/04 Q1015 NOSIG,3,110,KT,211200,2025-12-21 12:00:00.000000
METAR VASD 211230Z 14003KT 4000 FU SCT100 24/05 Q1015 NOSIG,3,140,KT,211230,2025-12-21 12:30:00.000000
METAR VASD 211230Z 14003KT 4000 FU SCT100 24/05 Q1015 NOSIG,3,140,KT,211230,2025-12-21 12:30:00.000000
METAR VASD 211300Z 14004KT 4000 FU SCT100 23/05 Q1015 NOSIG,4,140,KT,211300,2025-12-21 13:00:00.000000
METAR VASD 211300Z 14004KT 4000 FU SCT100 23/05 Q1015 NOSIG,4,140,KT,211300,2025-12-21 13:00:00.000000
METAR VASD 211330Z 15004KT 3000 FU NSC 22/05 Q1016 NOSIG,4,150,KT,211330,2025-12-21 13:30:00.000000
METAR VASD 211330Z 15004KT 3000 FU NSC 22/05 Q1016 NOSIG,4,150,KT,211330,2025-12-21 13:30:00.000000
METAR VASD 211400Z 15004KT 3000 FU NSC 21/05 Q1016 NOSIG,4,150,KT,211400,2025-12-21 14:00:00.000000
METAR VASD 211400Z 15004KT 3000 FU NSC 21/05 Q1016 NOSIG,4,150,KT,211400,2025-12-21 14:00:00.000000
METAR VOGA 211430Z 33003KT 3000 HZ NSC 27/15 Q1013 NOSIG,3,330,KT,211430,2025-12-21 14:30:00.000000
METAR VASD 211430Z 16003KT 3000 FU NSC 20/05 Q1016 NOSIG,3,160,KT,211430,2025-12-21 14:30:00.000000
METAR VAJL 211500Z 00000KT 6000 FEW100 16/08 Q1015,0,0,KT,211500,2025-12-21 15:00:00.000000
METAR VASD 211500Z 16004KT 3000 FU NSC 20/05 Q1017 NOSIG,4,160,KT,211500,2025-12-21 15:00:00.000000
METAR VASD 211530Z 17004KT 3000 FU NSC 19/05 Q1017 NOSIG,4,170,KT,211530,2025-12-21 15:30:00.000000
METAR VOGA 211530Z 33003KT 3000 HZ NSC 26/14 Q1014 NOSIG,3,330,KT,211530,2025-12-21 15:30:00.000000
METAR VASD 211600Z 34004KT 3000 FU NSC 16/06 Q1017 NOSIG,4,340,KT,211600,2025-12-21 16:00:00.000000
METAR VAAU 211600Z 00000KT 4000 HZ NSC 16/08 Q1017 NOSIG,0,0,KT,211600,2025-12-21 16:00:00.000000
METAR VASD 211630Z 36003KT 3000 FU NSC 17/06 Q1017 NOSIG,3,360,KT,211630,2025-12-21 16:30:00.000000
METAR VASD 211630Z 36003KT 3000 FU NSC 17/06 Q1017 NOSIG,3,360,KT,211630,2025-12-21 16:30:00.000000
METAR VASD 211700Z 03004KT 3000 FU NSC 17/05 Q1017 NOSIG,4,30,KT,211700,2025-12-21 17:00:00.000000
METAR VASD 211700Z 03004KT 3000 FU NSC 17/05 Q1017 NOSIG,4,30,KT,211700,2025-12-21 17:00:00.000000
METAR VOGA 211730Z 03004KT 3000 HZ NSC 25/14 Q1014 NOSIG,4,30,KT,211730,2025-12-21 17:30:00.000000
METAR VASD 211730Z 05004KT 3000 FU NSC 17/05 Q1017 NOSIG,4,50,KT,211730,2025-12-21 17:30:00.000000
METAR VOGA 211800Z 08003KT 3000 HZ NSC 24/14 Q1014 NOSIG,3,80,KT,211800,2025-12-21 18:00:00.000000
METAR VOGA 211830Z 08002KT 3000 HZ NSC 24/14 Q1014 NOSIG,2,80,KT,211830,2025-12-21 18:30:00.000000
METAR VOGA 211900Z 08002KT 3000 HZ NSC 24/14 Q1013 NOSIG,2,80,KT,211900,2025-12-21 19:00:00.000000
METAR VOGA 211930Z 08003KT 3000 HZ NSC 24/14 Q1013 NOSIG,3,80,KT,211930,2025-12-21 19:30:00.000000
METAR VOGA 212000Z 07003KT 3000 HZ NSC 25/14 Q1013 NOSIG,3,70,KT,212000,2025-12-21 20:00:00.000000
METAR VOGA 212030Z 08003KT 3000 HZ NSC 25/14 Q1013 NOSIG,3,80,KT,212030,2025-12-21 20:30:00.000000
METAR VOGA 212100Z 09002KT 3000 HZ NSC 25/14 Q1013 NOSIG,2,90,KT,212100,2025-12-21 21:00:00.000000
METAR VOGA 212130Z 08003KT 3000 HZ NSC 25/13 Q1013 NOSIG,3,80,KT,212130,2025-12-21 21:30:00.000000
METAR VOGA 212200Z 07004KT 3000 HZ NSC 25/13 Q1012 NOSIG,4,70,KT,212200,2025-12-21 22:00:00.000000
METAR VOGA 212230Z 08003KT 3000 HZ NSC 25/13 Q1012 NOSIG,3,80,KT,212230,2025-12-21 22:30:00.000000
METAR VOGA 212300Z 10004KT 3000 HZ NSC 24/13 Q1012 NOSIG,4,100,KT,212300,2025-12-21 23:00:00.000000
METAR VOGA 212330Z 09009KT 3000 BR NSC 21/15 Q1012 NOSIG,9,90,KT,212330,2025-12-21 23:30:00.000000
METAR VAAU 220000Z 00000KT 3000 HZ NSC 11/07 Q1016 NOSIG,0,0,KT,220000,2025-12-22 00:00:00.000000
METAR VOGA 220030Z 07007KT 3000 HZ NSC 21/16 Q1012 NOSIG,7,70,KT,220030,2025-12-22 00:30:00.000000
METAR VAAU 220100Z 00000KT 3000 BR NSC 11/07 Q1016 NOSIG,0,0,KT,220100,2025-12-22 01:00:00.000000
METAR VOGA 220130Z 08009KT 3000 HZ NSC 21/16 Q1013 NOSIG,9,80,KT,220130,2025-12-22 01:30:00.000000
METAR VOSR 220200Z 05005KT 2000 FG NSC 17/14 Q1013 NOSIG,5,50,KT,220200,2025-12-22 02:00:00.000000
METAR VAAU 220230Z 00000KT 3000 BR NSC 12/08 Q1017 NOSIG,0,0,KT,220230,2025-12-22 02:30:00.000000
METAR VOSR 220300Z 06006KT 4000 HZ NSC 19/13 Q1014 NOSIG,6,60,KT,220300,2025-12-22 03:00:00.000000
METAR VOGA 220330Z 07010KT 3000 HZ NSC 24/17 Q1015 NOSIG,10,70,KT,220330,2025-12-22 03:30:00.000000
METAR VOGA 220400Z 08009KT 3000 HZ NSC 24/18 Q1015 NOSIG,9,80,KT,220400,2025-12-22 04:00:00.000000
METAR VOGA 220430Z 07009KT 3000 HZ NSC 25/18 Q1015 NOSIG,9,70,KT,220430,2025-12-22 04:30:00.000000
METAR VOGA 220500Z 08009KT 3000 HZ NSC 26/18 Q1014 NOSIG,9,80,KT,220500,2025-12-22 05:00:00.000000
METAR VOGA 220530Z 08010KT 3000 HZ NSC 27/19 Q1014 NOSIG,10,80,KT,220530,2025-12-22 05:30:00.000000
METAR VOGA 220600Z 08009KT 3000 HZ NSC 28/19 Q1013 NOSIG,9,80,KT,220600,2025-12-22 06:00:00.000000
METAR VASD 220630Z 11005KT 2500 FU BKN025 24/04 Q1018 NOSIG,5,110,KT,220630,2025-12-22 06:30:00.000000
METAR VASD 220630Z 11005KT 2500 FU BKN025 24/04 Q1018 NOSIG,5,110,KT,220630,2025-12-22 06:30:00.000000
METAR VASD 220700Z 10006KT 2500 FU BKN025 25/04 Q1017 NOSIG,6,100,KT,220700,2025-12-22 07:00:00.000000
METAR VASD 220700Z 10006KT 2500 FU BKN025 25/04 Q1017 NOSIG,6,100,KT,220700,2025-12-22 07:00:00.000000
METAR VASD 220730Z 10006KT 3000 FU BKN025 BKN070 25/03 Q1016 NOSIG,6,100,KT,220730,2025-12-22 07:30:00.000000
METAR VASD 220730Z 10006KT 3000 FU BKN025 BKN070 25/03 Q1016 NOSIG,6,100,KT,220730,2025-12-22 07:30:00.000000
METAR VAJL 220800Z 04007KT 6000 SCT080 29/05 Q1014,7,40,KT,220800,2025-12-22 08:00:00.000000
METAR VASD 220800Z 11007KT 3000 FU BKN025 BKN070 26/02 Q1016 NOSIG,7,110,KT,220800,2025-12-22 08:00:00.000000
METAR VASD 220830Z 09007KT 4000 FU BKN025 BKN070 27/02 Q1015 NOSIG,7,90,KT,220830,2025-12-22 08:30:00.000000
METAR VASD 220830Z 09007KT 4000 FU BKN025 BKN070 27/02 Q1015 NOSIG,7,90,KT,220830,2025-12-22 08:30:00.000000
METAR VASD 220900Z 10009KT 4000 FU BKN025 BKN070 27/01 Q1015 NOSIG,9,100,KT,220900,2025-12-22 09:00:00.000000
METAR VASD 220900Z 10009KT 4000 FU BKN025 BKN070 27/01 Q1015 NOSIG,9,100,KT,220900,2025-12-22 09:00:00.000000
METAR VASD 220930Z 10008KT 5000 FU BKN025 BKN070 27/02 Q1014 NOSIG,8,100,KT,220930,2025-12-22 09:30:00.000000
METAR VASD 220930Z 10008KT 5000 FU BKN025 BKN070 27/02 Q1014 NOSIG,8,100,KT,220930,2025-12-22 09:30:00.000000
METAR VASD 221000Z 08007KT 5000 FU BKN025 BKN070 27/02 Q1014 NOSIG,7,80,KT,221000,2025-12-22 10:00:00.000000
METAR VASD 221000Z 08007KT 5000 FU BKN025 BKN070 27/02 Q1014 NOSIG,7,80,KT,221000,2025-12-22 10:00:00.000000
METAR VASD 221030Z 08006KT 5000 FU BKN025 BKN070 27/03 Q1014 NOSIG,6,80,KT,221030,2025-12-22 10:30:00.000000
METAR VASD 221030Z 08006KT 5000 FU BKN025 BKN070 27/03 Q1014 NOSIG,6,80,KT,221030,2025-12-22 10:30:00.000000
METAR VASD 221100Z 08006KT 5000 FU FEW025 SCT100 27/03 Q1014 NOSIG,6,80,KT,221100,2025-12-22 11:00:00.000000
METAR VASD 221100Z 08006KT 5000 FU FEW025 SCT100 27/03 Q1014 NOSIG,6,80,KT,221100,2025-12-22 11:00:00.000000
METAR VASD 221130Z 06005KT 5000 FU FEW025 SCT100 26/03 Q1014 NOSIG,5,60,KT,221130,2025-12-22 11:30:00.000000
METAR VASD 221130Z 06005KT 5000 FU FEW025 SCT100 26/03 Q1014 NOSIG,5,60,KT,221130,2025-12-22 11:30:00.000000
METAR VASD 221200Z VRB02KT 5000 FU SCT100 26/04 Q1014 NOSIG,2,0,KT,221200,2025-12-22 12:00:00.000000
METAR VASD 221200Z VRB02KT 5000 FU SCT100 26/04 Q1014 NOSIG,2,0,KT,221200,2025-12-22 12:00:00.000000
METAR VASD 221230Z 13002KT 4000 FU NSC 25/04 Q1015 NOSIG,2,130,KT,221230,2025-12-22 12:30:00.000000
METAR VASD 221230Z 13002KT 4000 FU NSC 25/04 Q1015 NOSIG,2,130,KT,221230,2025-12-22 12:30:00.000000
METAR VASD 221300Z 17003KT 4000 FU NSC 23/05 Q1015 NOSIG,3,170,KT,221300,2025-12-22 13:00:00.000000
METAR VASD 221300Z 17003KT 4000 FU NSC 23/05 Q1015 NOSIG,3,170,KT,221300,2025-12-22 13:00:00.000000
METAR VOND 221330Z 01001KT 4000 HZ NSC 23/08 Q1014 NOSIG,1,10,KT,221330,2025-12-22 13:30:00.000000
METAR VASD 221400Z 20003KT 3000 FU NSC 21/05 Q1015 NOSIG,3,200,KT,221400,2025-12-22 14:00:00.000000
METAR VASD 221400Z 20003KT 3000 FU NSC 21/05 Q1015 NOSIG,3,200,KT,221400,2025-12-22 14:00:00.000000
METAR VAAU 221430Z 00000KT 3000 HZ NSC 19/12 Q1016 NOSIG,0,0,KT,221430,2025-12-22 14:30:00.000000
METAR VASD 221500Z 36004KT 3000 FU NSC 18/06 Q1016 NOSIG,4,360,KT,221500,2025-12-22 15:00:00.000000
METAR VASD 221500Z 36004KT 3000 FU NSC 18/06 Q1016 NOSIG,4,360,KT,221500,2025-12-22 15:00:00.000000
METAR VASD 221530Z 02003KT 3000 FU NSC 19/05 Q1016 NOSIG,3,20,KT,221530,2025-12-22 15:30:00.000000
METAR VASD 221530Z 02003KT 3000 FU NSC 19/05 Q1016 NOSIG,3,20,KT,221530,2025-12-22 15:30:00.000000
METAR VASD 221600Z 35003KT 3000 FU NSC 19/05 Q1016 NOSIG,3,350,KT,221600,2025-12-22 16:00:00.000000
METAR VOGA 221600Z 07006KT 3000 HZ NSC 27/14 Q1013 NOSIG,6,70,KT,221600,2025-12-22 16:00:00.000000
METAR VASD 221630Z 01003KT 3000 FU NSC 19/06 Q1017 NOSIG,3,10,KT,221630,2025-12-22 16:30:00.000000
METAR VOGA 221630Z 08006KT 3000 HZ NSC 27/13 Q1013 NOSIG,6,80,KT,221630,2025-12-22 16:30:00.000000
METAR VOGA 221700Z 08007KT 3000 HZ NSC 24/15 Q1012 NOSIG,7,80,KT,221700,2025-12-22 17:00:00.000000
METAR VASD 221700Z 02001KT 3000 FU NSC 18/06 Q1017 NOSIG,1,20,KT,221700,2025-12-22 17:00:00.000000
METAR VASD 221730Z 02002KT 3000 FU NSC 18/06 Q1017 NOSIG,2,20,KT,221730,2025-12-22 17:30:00.000000
METAR VOGA 221730Z 07005KT 3000 HZ NSC 24/14 Q1012 NOSIG,5,70,KT,221730,2025-12-22 17:30:00.000000
METAR VOGA 221800Z 35003KT 3000 HZ NSC 22/14 Q1012 NOSIG,3,350,KT,221800,2025-12-22 18:00:00.000000
METAR VOGA 221830Z 08009KT 3000 HZ NSC 22/14 Q1012 NOSIG,9,80,KT,221830,2025-12-22 18:30:00.000000
METAR VOGA 221900Z 08008KT 3000 HZ NSC 23/14 Q1012 NOSIG,8,80,KT,221900,2025-12-22 19:00:00.000000
METAR VOGA 221930Z 08008KT 3000 HZ NSC 23/14 Q1012 NOSIG,8,80,KT,221930,2025-12-22 19:30:00.000000
METAR VOGA 222000Z 09010KT 3000 HZ NSC 23/15 Q1012 NOSIG,10,90,KT,222000,2025-12-22 20:00:00.000000
METAR VOGA 222030Z 09008KT 3000 HZ NSC 22/15 Q1012 NOSIG,8,90,KT,222030,2025-12-22 20:30:00.000000
METAR VOGA 222100Z 08009KT 3000 HZ NSC 22/14 Q1011 NOSIG,9,80,KT,222100,2025-12-22 21:00:00.000000
METAR VOGA 222130Z 07009KT 3000 HZ NSC 23/15 Q1011 NOSIG,9,70,KT,222130,2025-12-22 21:30:00.000000
METAR VOGA 222200Z 07008KT 3000 HZ NSC 22/15 Q1011 NOSIG,8,70,KT,222200,2025-12-22 22:00:00.000000
METAR VOGA 222230Z 01003KT 3000 HZ NSC 22/14 Q1011 NOSIG,3,10,KT,222230,2025-12-22 22:30:00.000000
METAR VOGA 222300Z 05004KT 3000 HZ NSC 22/14 Q1011 NOSIG,4,50,KT,222300,2025-12-22 23:00:00.000000
METAR VOGA 222330Z 07006KT 3000 HZ NSC 22/14 Q1011 NOSIG,6,70,KT,222330,2025-12-22 23:30:00.000000
METAR VOGA 230000Z 05004KT 3000 HZ NSC 22/14 Q1011 NOSIG,4,50,KT,230000,2025-12-23 00:00:00.000000
METAR VOGA 230030Z 07007KT 3000 HZ NSC 22/14 Q1011 NOSIG,7,70,KT,230030,2025-12-23 00:30:00.000000
METAR VOGA 230100Z 08008KT 3000 HZ NSC 22/14 Q1012 BECMG 4000 HZ,8,80,KT,230100,2025-12-23 01:00:00.000000
METAR VAAU 230130Z 00000KT 3000 HZ NSC 12/10 Q1016 NOSIG,0,0,KT,230130,2025-12-23 01:30:00.000000
METAR VAAU 230200Z 00000KT 3000 HZ NSC 12/10 Q1016 NOSIG,0,0,KT,230200,2025-12-23 02:00:00.000000
METAR VOSR 230230Z 06005KT 3000 BR NSC 17/14 Q1013 NOSIG,5,60,KT,230230,2025-12-23 02:30:00.000000
METAR VOGA 230258Z 09010KT 4000 HZ NSC 23/16 Q1013 NOSIG,10,90,KT,230258,2025-12-23 02:58:00.000000
METAR VOND 230300Z 32001KT 1500 HZ NSC 17/11 Q1017 NOSIG,1,320,KT,230300,2025-12-23 03:00:00.000000
METAR VOND 230330Z 33001KT 1500 HZ NSC 19/10 Q1017 NOSIG,1,330,KT,230330,2025-12-23 03:30:00.000000
METAR VOGA 230400Z 10008KT 4000 HZ NSC 25/17 Q1014 NOSIG,8,100,KT,230400,2025-12-23 04:00:00.000000
METAR VOSR 230430Z 05004KT 5000 FU NSC 25/13 Q1014 NOSIG,4,50,KT,230430,2025-12-23 04:30:00.000000
METAR VOSR 230500Z 06003KT 5000 FU NSC 28/13 Q1014 NOSIG,3,60,KT,230500,2025-12-23 05:00:00.000000
METAR VOGA 230530Z 00003KT 4000 HZ NSC 26/19 Q1014 NOSIG,3,0,KT,230530,2025-12-23 05:30:00.000000
METAR VOSR 230600Z 07003KT 6000 NSC 29/10 Q1013 NOSIG,3,70,KT,230600,2025-12-23 06:00:00.000000
METAR VOSR 230630Z 06006KT 6000 NSC 29/10 Q1013 NOSIG,6,60,KT,230630,2025-12-23 06:30:00.000000
METAR VAJJ 230700Z 09008KT 5000 FU NSC 31/08 Q1012 NOSIG,8,90,KT,230700,2025-12-23 07:00:00.000000
METAR VASL 230730Z 05007KT 7000 NSC 30/13 Q1015 NOSIG,7,50,KT,230730,2025-12-23 07:30:00.000000
METAR VASL 230800Z 07008KT 7000 NSC 31/12 Q1014 NOSIG,8,70,KT,230800,2025-12-23 08:00:00.000000
METAR VASD 230830Z 08004KT 5000 FU SCT025 26/06 Q1015 NOSIG,4,80,KT,230830,2025-12-23 08:30:00.000000
METAR VASL 230830Z 05008KT 7000 NSC 32/12 Q1014 NOSIG,8,50,KT,230830,2025-12-23 08:30:00.000000
METAR VASD 230900Z 02004KT 5000 FU SCT025 26/06 Q1014 NOSIG,4,20,KT,230900,2025-12-23 09:00:00.000000
METAR VASD 230900Z 02004KT 5000 FU SCT025 26/06 Q1014 NOSIG,4,20,KT,230900,2025-12-23 09:00:00.000000
METAR VASD 230930Z 08004KT 5000 FU SCT025 27/05 Q1014 NOSIG,4,80,KT,230930,2025-12-23 09:30:00.000000
METAR VASD 230930Z 08004KT 5000 FU SCT025 27/05 Q1014 NOSIG,4,80,KT,230930,2025-12-23 09:30:00.000000
METAR VASD 231000Z 03005KT 5000 FU SCT025 27/05 Q1014 NOSIG,5,30,KT,231000,2025-12-23 10:00:00.000000
METAR VASD 231000Z 03005KT 5000 FU SCT025 27/05 Q1014 NOSIG,5,30,KT,231000,2025-12-23 10:00:00.000000
METAR VASD 231030Z 09005KT 5000 FU SCT025 27/04 Q1014 NOSIG,5,90,KT,231030,2025-12-23 10:30:00.000000
METAR VASD 231030Z 09005KT 5000 FU SCT025 27/04 Q1014 NOSIG,5,90,KT,231030,2025-12-23 10:30:00.000000
METAR VASD 231100Z 09005KT 6000 SCT100 27/05 Q1014 NOSIG,5,90,KT,231100,2025-12-23 11:00:00.000000
METAR VASD 231100Z 09005KT 6000 SCT100 27/05 Q1014 NOSIG,5,90,KT,231100,2025-12-23 11:00:00.000000
METAR VASD 231130Z 05004KT 6000 NSC 27/05 Q1014 NOSIG,4,50,KT,231130,2025-12-23 11:30:00.000000
METAR VASD 231130Z 05004KT 6000 NSC 27/05 Q1014 NOSIG,4,50,KT,231130,2025-12-23 11:30:00.000000
METAR VASD 231200Z 05003KT 6000 NSC 26/04 Q1014 NOSIG,3,50,KT,231200,2025-12-23 12:00:00.000000
METAR VOND 231200Z 03002KT 6000 NSC 26/05 Q1013 NOSIG,2,30,KT,231200,2025-12-23 12:00:00.000000
METAR VASD 231230Z VRB02KT 5000 FU NSC 27/05 Q1014 NOSIG,2,0,KT,231230,2025-12-23 12:30:00.000000
METAR VASD 231230Z VRB02KT 5000 FU NSC 27/05 Q1014 NOSIG,2,0,KT,231230,2025-12-23 12:30:00.000000
METAR VASD 231300Z 36003KT 5000 FU NSC 23/06 Q1015 NOSIG,3,360,KT,231300,2025-12-23 13:00:00.000000
METAR VASD 231300Z 36003KT 5000 FU NSC 23/06 Q1015 NOSIG,3,360,KT,231300,2025-12-23 13:00:00.000000
METAR VASD 231330Z 01004KT 4000 FU NSC 22/08 Q1015 NOSIG,4,10,KT,231330,2025-12-23 13:30:00.000000
METAR VASD 231330Z 01004KT 4000 FU NSC 22/08 Q1015 NOSIG,4,10,KT,231330,2025-12-23 13:30:00.000000
METAR VASD 231400Z 01005KT 4000 FU NSC 21/08 Q1015 NOSIG,5,10,KT,231400,2025-12-23 14:00:00.000000
METAR VASD 231400Z 01005KT 4000 FU NSC 21/08 Q1015 NOSIG,5,10,KT,231400,2025-12-23 14:00:00.000000
METAR VASD 231430Z 03005KT 3000 FU NSC 20/08 Q1016 NOSIG,5,30,KT,231430,2025-12-23 14:30:00.000000
METAR VASD 231430Z 03005KT 3000 FU NSC 20/08 Q1016 NOSIG,5,30,KT,231430,2025-12-23 14:30:00.000000
METAR VASD 231500Z 01004KT 3000 FU NSC 20/08 Q1016 NOSIG,4,10,KT,231500,2025-12-23 15:00:00.000000
METAR VASD 231500Z 01004KT 3000 FU NSC 20/08 Q1016 NOSIG,4,10,KT,231500,2025-12-23 15:00:00.000000
METAR VASD 231530Z 02003KT 3000 FU NSC 19/07 Q1016 NOSIG,3,20,KT,231530,2025-12-23 15:30:00.000000
METAR VASD 231530Z 02003KT 3000 FU NSC 19/07 Q1016 NOSIG,3,20,KT,231530,2025-12-23 15:30:00.000000
METAR VASD 231600Z 05003KT 3000 FU NSC 19/07 Q1016 NOSIG,3,50,KT,231600,2025-12-23 16:00:00.000000
METAR VASD 231600Z 05003KT 3000 FU NSC 19/07 Q1016 NOSIG,3,50,KT,231600,2025-12-23 16:00:00.000000
METAR VASD 231630Z 09003KT 3000 FU NSC 19/07 Q1016 NOSIG,3,90,KT,231630,2025-12-23 16:30:00.000000
METAR VASD 231630Z 09003KT 3000 FU NSC 19/07 Q1016 NOSIG,3,90,KT,231630,2025-12-23 16:30:00.000000
METAR VASD 231700Z 08003KT 3000 FU NSC 19/07 Q1016 NOSIG,3,80,KT,231700,2025-12-23 17:00:00.000000
METAR VASD 231700Z 08003KT 3000 FU NSC 19/07 Q1016 NOSIG,3,80,KT,231700,2025-12-23 17:00:00.000000
METAR VOGA 231730Z 36003KT 3000 BR NSC 22/19 Q1012 NOSIG,3,360,KT,231730,2025-12-23 17:30:00.000000
METAR VASD 231730Z 07003KT 3000 FU NSC 18/07 Q1016 NOSIG,3,70,KT,231730,2025-12-23 17:30:00.000000
METAR VAAU 231800Z 00000KT 4000 HZ NSC 17/11 Q1016 NOSIG,0,0,KT,231800,2025-12-23 18:00:00.000000
METAR VOGA 231830Z 02004KT 3000 BR NSC 21/18 Q1012 NOSIG,4,20,KT,231830,2025-12-23 18:30:00.000000
METAR VOGA 231900Z 03004KT 3000 BR NSC 21/18 Q1012 NOSIG,4,30,KT,231900,2025-12-23 19:00:00.000000
METAR VOGA 231930Z 01003KT 3000 BR NSC 22/18 Q1011 NOSIG,3,10,KT,231930,2025-12-23 19:30:00.000000
METAR VOGA 232000Z 02003KT 3000 BR NSC 22/17 Q1011 NOSIG,3,20,KT,232000,2025-12-23 20:00:00.000000
METAR VOGA 232030Z 01003KT 3000 BR NSC 21/17 Q1011 NOSIG,3,10,KT,232030,2025-12-23 20:30:00.000000
METAR VOGA 232100Z 00000KT 3000 BR NSC 20/16 Q1011 NOSIG,0,0,KT,232100,2025-12-23 21:00:00.000000
METAR VOGA 232130Z 00000KT 3000 HZ NSC 21/16 Q1010 NOSIG,0,0,KT,232130,2025-12-23 21:30:00.000000
METAR VOGA 232200Z 08005KT 3000 HZ NSC 20/16 Q1010 NOSIG,5,80,KT,232200,2025-12-23 22:00:00.000000
METAR VOGA 232230Z 01003KT 3000 HZ NSC 20/16 Q1010 NOSIG,3,10,KT,232230,2025-12-23 22:30:00.000000
METAR VOGA 232300Z 06002KT 3000 HZ NSC 19/15 Q1011 NOSIG,2,60,KT,232300,2025-12-23 23:00:00.000000
METAR VOGA 232330Z 03004KT 3000 HZ NSC 20/15 Q1011 NOSIG,4,30,KT,232330,2025-12-23 23:30:00.000000
METAR VOGA 240000Z 02005KT 3000 HZ NSC 20/15 Q1011 NOSIG,5,20,KT,240000,2025-12-24 00:00:00.000000
METAR VOGA 240030Z 02005KT 3000 HZ NSC 20/15 Q1011 NOSIG,5,20,KT,240030,2025-12-24 00:30:00.000000
METAR VOGA 240100Z 04008KT 3000 HZ NSC 22/15 Q1012 NOSIG,8,40,KT,240100,2025-12-24 01:00:00.000000
METAR VAAU 240130Z 00000KT 3000 BR NSC 13/10 Q1016 NOSIG,0,0,KT,240130,2025-12-24 01:30:00.000000
METAR VOSR 240200Z 00000KT 3000 BR NSC 17/11 Q1012 NOSIG,0,0,KT,240200,2025-12-24 02:00:00.000000
METAR VAJJ 240230Z 08005KT 3000 FU FEW100 24/11 Q1011 NOSIG,5,80,KT,240230,2025-12-24 02:30:00.000000
METAR VAJJ 240300Z 07006KT 3000 FU FEW100 25/11 Q1013 NOSIG,6,70,KT,240300,2025-12-24 03:00:00.000000
METAR VOGA 240301Z 08008KT 3000 HZ NSC 22/15 Q1014 NOSIG,8,80,KT,240301,2025-12-24 03:01:00.000000
METAR VAAU 240330Z 09002KT 4000 HZ FEW100 21/09 Q1017 NOSIG,2,90,KT,240330,2025-12-24 03:30:00.000000
METAR VOGA 240400Z 08008KT 3000 HZ NSC 25/15 Q1014 BECMG 4000HZ,8,80,KT,240400,2025-12-24 04:00:00.000000
METAR VOGA 240430Z 10009KT 3500 HZ NSC 26/16 Q1014 NOSIG,9,100,KT,240430,2025-12-24 04:30:00.000000
METAR VOGA 240500Z 08007KT 3500 HZ NSC 27/16 Q1014 NOSIG,7,80,KT,240500,2025-12-24 05:00:00.000000
METAR VOGA 240530Z 09010KT 4000 HZ NSC 27/17 Q1014 NOSIG,10,90,KT,240530,2025-12-24 05:30:00.000000
METAR VASD 240600Z 13004KT 4000 FU SCT025 24/07 Q1017 NOSIG,4,130,KT,240600,2025-12-24 06:00:00.000000
METAR VASD 240600Z 13004KT 4000 FU SCT025 24/07 Q1017 NOSIG,4,130,KT,240600,2025-12-24 06:00:00.000000
METAR VASD 240630Z 12005KT 4000 FU SCT025 24/08 Q1017 NOSIG,5,120,KT,240630,2025-12-24 06:30:00.000000
METAR VASD 240630Z 12005KT 4000 FU SCT025 24/08 Q1017 NOSIG,5,120,KT,240630,2025-12-24 06:30:00.000000
METAR VASD 240700Z 11008KT 4000 FU SCT025 24/06 Q1016 NOSIG,8,110,KT,240700,2025-12-24 07:00:00.000000
METAR VASD 240700Z 11008KT 4000 FU SCT025 24/06 Q1016 NOSIG,8,110,KT,240700,2025-12-24 07:00:00.000000
METAR VASD 240730Z 10008KT 4000 FU SCT025 25/06 Q1016 NOSIG,8,100,KT,240730,2025-12-24 07:30:00.000000
METAR VASD 240730Z 10008KT 4000 FU SCT025 25/06 Q1016 NOSIG,8,100,KT,240730,2025-12-24 07:30:00.000000
METAR VASD 240800Z 10007KT 4000 FU SCT025 25/08 Q1015 NOSIG,7,100,KT,240800,2025-12-24 08:00:00.000000
METAR VASD 240800Z 10007KT 4000 FU SCT025 25/08 Q1015 NOSIG,7,100,KT,240800,2025-12-24 08:00:00.000000
METAR VASD 240830Z 12007KT 4000 FU SCT025 25/07 Q1015 NOSIG,7,120,KT,240830,2025-12-24 08:30:00.000000
METAR VASD 240830Z 12007KT 4000 FU SCT025 25/07 Q1015 NOSIG,7,120,KT,240830,2025-12-24 08:30:00.000000
METAR VASD 240900Z 13008KT 4000 FU SCT025 25/06 Q1014 NOSIG,8,130,KT,240900,2025-12-24 09:00:00.000000
METAR VASD 240900Z 13008KT 4000 FU SCT025 25/06 Q1014 NOSIG,8,130,KT,240900,2025-12-24 09:00:00.000000
METAR VASD 240930Z 11006KT 4000 FU SCT025 25/07 Q1014 NOSIG,6,110,KT,240930,2025-12-24 09:30:00.000000
METAR VASD 240930Z 11006KT 4000 FU SCT025 25/07 Q1014 NOSIG,6,110,KT,240930,2025-12-24 09:30:00.000000
METAR VOGA 240959Z 16006KT 3000 FU NSC 30/16 Q1010 NOSIG,6,160,KT,240959,2025-12-24 09:59:00.000000
METAR VASD 241000Z 11005KT 4000 FU SCT025 25/06 Q1014 NOSIG,5,110,KT,241000,2025-12-24 10:00:00.000000
